date,cmax,cmin,PRCP,SNWD,SNOW
06/08/1996,239,150,0,-9999,0
06/09/1996,183,139,0,-9999,0
06/10/1996,211,133,3,-9999,0
06/11/1996,272,206,0,-9999,0
06/12/1996,300,206,3,-9999,0
06/13/1996,283,194,0,-9999,0
06/14/1996,300,194,0,-9999,0
06/15/1996,306,211,0,-9999,0
06/16/1996,233,172,0,-9999,0
06/17/1996,267,167,0,-9999,0
06/18/1996,222,156,0,-9999,0
06/19/1996,217,144,3,-9999,0
06/20/1996,189,150,30,-9999,0
06/21/1996,250,156,28,-9999,0
06/22/1996,178,139,8,-9999,0
06/23/1996,272,139,3,-9999,0
06/24/1996,239,139,20,-9999,0
06/25/1996,289,161,0,-9999,0
06/26/1996,239,150,0,-9999,0
06/27/1996,261,156,30,-9999,0
06/28/1996,211,150,15,-9999,0
06/29/1996,233,139,0,-9999,0
06/30/1996,206,156,18,-9999,0
07/01/1996,300,156,3,-9999,0
07/02/1996,272,189,0,-9999,0
07/03/1996,228,178,15,-9999,0
07/04/1996,250,172,102,-9999,0
07/05/1996,289,172,0,-9999,0
07/06/1996,311,183,0,-9999,0
07/07/1996,239,183,0,-9999,0
07/08/1996,317,178,0,-9999,0
07/09/1996,300,200,30,-9999,0
07/10/1996,267,183,0,-9999,0
07/11/1996,278,161,0,-9999,0
07/12/1996,289,172,0,-9999,0
07/13/1996,211,167,853,-9999,0
07/14/1996,294,200,0,-9999,0
07/15/1996,272,200,0,-9999,0
07/16/1996,306,222,3,-9999,0
07/17/1996,311,228,0,-9999,0
07/18/1996,317,211,0,-9999,0
07/19/1996,244,200,20,-9999,0
07/20/1996,228,172,0,-9999,0
07/21/1996,272,183,0,-9999,0
07/22/1996,283,172,0,-9999,0
07/23/1996,222,156,196,-9999,0
07/24/1996,206,161,0,-9999,0
07/25/1996,244,172,0,-9999,0
07/26/1996,217,172,28,-9999,0
07/27/1996,278,172,0,-9999,0
07/28/1996,278,183,0,-9999,0
07/29/1996,222,167,0,-9999,0
07/30/1996,211,150,0,-9999,0
07/31/1996,200,150,79,-9999,0
08/01/1996,183,161,8,-9999,0
08/02/1996,222,161,0,-9999,0
08/03/1996,222,172,0,-9999,0
08/04/1996,228,172,0,-9999,0
08/05/1996,289,183,0,-9999,0
08/06/1996,289,206,0,-9999,0
08/07/1996,283,206,0,-9999,0
08/08/1996,300,189,0,-9999,0
08/09/1996,311,178,61,-9999,0
08/10/1996,272,200,64,-9999,0
08/11/1996,222,172,0,-9999,0
08/12/1996,222,167,0,-9999,0
08/13/1996,178,156,71,-9999,0
08/14/1996,256,150,0,-9999,0
08/15/1996,239,183,0,-9999,0
08/16/1996,250,172,0,-9999,0
08/17/1996,294,183,0,-9999,0
08/18/1996,267,200,0,-9999,0
08/19/1996,222,172,0,-9999,0
08/20/1996,272,156,0,-9999,0
08/21/1996,289,183,0,-9999,0
08/22/1996,261,217,0,-9999,0
08/23/1996,322,206,20,-9999,0
08/24/1996,233,178,97,-9999,0
08/25/1996,278,167,0,-9999,0
08/26/1996,289,200,0,-9999,0
08/27/1996,222,172,0,-9999,0
08/28/1996,183,167,71,-9999,0
08/29/1996,289,161,0,-9999,0
08/30/1996,211,172,0,-9999,0
08/31/1996,283,150,0,-9999,0
09/01/1996,228,167,3,-9999,0
09/02/1996,217,178,160,-9999,0
09/03/1996,294,178,0,-9999,0
09/04/1996,239,172,0,-9999,0
09/05/1996,294,211,0,-9999,0
09/06/1996,278,211,0,-9999,0
09/07/1996,222,150,170,-9999,0
09/08/1996,183,144,8,-9999,0
09/09/1996,217,161,0,-9999,0
09/10/1996,278,178,18,-9999,0
09/11/1996,228,172,0,-9999,0
09/12/1996,189,161,0,-9999,0
09/13/1996,167,144,36,-9999,0
09/14/1996,183,133,13,-9999,0
09/15/1996,239,133,0,-9999,0
09/16/1996,194,144,69,-9999,0
09/17/1996,161,139,246,-9999,0
09/18/1996,167,133,465,-9999,0
09/19/1996,222,139,0,-9999,0
09/20/1996,244,128,0,-9999,0
09/21/1996,250,144,0,-9999,0
09/22/1996,200,144,102,-9999,0
09/23/1996,167,94,8,-9999,0
09/24/1996,156,83,8,-9999,0
09/25/1996,172,106,97,-9999,0
09/26/1996,167,83,0,-9999,0
09/27/1996,167,106,0,-9999,0
09/28/1996,233,139,0,-9999,0
09/29/1996,206,139,147,-9999,0
09/30/1996,200,128,0,-9999,0
10/01/1996,183,94,0,-9999,0
10/02/1996,217,122,8,-9999,0
10/03/1996,189,44,0,-9999,0
10/04/1996,122,22,0,-9999,0
10/05/1996,111,28,0,-9999,0
10/06/1996,128,39,0,-9999,0
10/07/1996,183,61,0,-9999,0
10/08/1996,150,100,356,-9999,0
10/09/1996,167,100,211,-9999,0
10/10/1996,150,100,8,-9999,0
10/11/1996,128,50,0,-9999,0
10/12/1996,133,28,0,-9999,0
10/13/1996,183,78,0,-9999,0
10/14/1996,228,83,0,-9999,0
10/15/1996,128,28,0,-9999,0
10/16/1996,222,72,0,-9999,0
10/17/1996,228,106,0,-9999,0
10/18/1996,111,83,0,-9999,0
10/19/1996,128,100,3,-9999,0
10/20/1996,122,100,1552,-9999,0
10/21/1996,139,94,452,-9999,0
10/22/1996,156,89,25,-9999,0
10/23/1996,139,83,20,-9999,0
10/24/1996,194,133,0,-9999,0
10/25/1996,194,94,0,-9999,0
10/26/1996,194,83,0,-9999,0
10/27/1996,144,72,0,-9999,0
10/28/1996,161,100,56,-9999,0
10/29/1996,128,61,0,-9999,0
10/30/1996,133,61,18,-9999,0
10/31/1996,139,72,0,-9999,0
11/01/1996,89,33,0,0,0
11/02/1996,100,11,0,0,0
11/03/1996,72,6,0,0,0
11/04/1996,111,33,0,0,0
11/05/1996,133,67,0,0,0
11/06/1996,106,50,0,0,0
11/07/1996,156,89,8,0,0
11/08/1996,228,150,3,0,0
11/09/1996,200,78,53,0,0
11/10/1996,133,44,0,0,0
11/11/1996,83,17,0,0,0
11/12/1996,61,6,0,0,0
11/13/1996,44,-17,0,0,0
11/14/1996,28,-39,0,0,0
11/15/1996,0,-50,0,0,0
11/16/1996,67,-56,0,0,0
11/17/1996,139,6,0,0,0
11/18/1996,100,33,0,0,0
11/19/1996,72,39,25,0,0
11/20/1996,78,17,0,0,0
11/21/1996,56,6,0,0,0
11/22/1996,72,-6,0,0,0
11/23/1996,83,0,0,0,0
11/24/1996,78,-17,0,0,0
11/25/1996,50,6,18,0,0
11/26/1996,67,0,445,0,10
11/27/1996,0,-56,3,25,36
11/28/1996,-22,-67,0,25,0
11/29/1996,28,-50,0,0,0
11/30/1996,44,-28,0,0,0
12/01/1996,128,44,15,-9999,0
12/02/1996,139,22,277,-9999,0
12/03/1996,78,17,0,-9999,0
12/04/1996,72,0,0,-9999,0
12/05/1996,61,22,0,-9999,0
12/06/1996,50,-17,170,-9999,86
12/07/1996,50,-11,226,51,0
12/08/1996,89,0,137,-9999,0
12/09/1996,61,-17,0,-9999,0
12/10/1996,50,-6,0,-9999,0
12/11/1996,61,22,25,-9999,0
12/12/1996,72,28,28,-9999,0
12/13/1996,67,22,18,-9999,0
12/14/1996,67,33,8,-9999,0
12/15/1996,56,33,10,-9999,0
12/16/1996,72,28,0,-9999,0
12/17/1996,144,56,145,-9999,0
12/18/1996,144,72,0,-9999,0
12/19/1996,111,61,267,-9999,0
12/20/1996,72,-44,0,-9999,0
12/21/1996,11,-56,0,-9999,0
12/22/1996,28,-28,0,-9999,0
12/23/1996,44,22,0,-9999,0
12/24/1996,161,39,74,-9999,0
12/25/1996,94,-33,25,-9999,0
12/26/1996,17,-33,0,-9999,0
12/27/1996,67,11,0,-9999,0
12/28/1996,89,0,0,-9999,0
12/29/1996,122,83,18,-9999,0
12/30/1996,89,-50,0,-9999,0
12/31/1996,-50,-150,8,-9999,41
01/01/1997,-50,-156,0,-9999,0
01/02/1997,28,-56,10,51,23
01/03/1997,61,6,10,-9999,0
01/04/1997,67,6,0,-9999,0
01/05/1997,111,39,13,-9999,0
01/06/1997,100,0,0,-9999,0
01/07/1997,17,-39,0,-9999,0
01/08/1997,0,-56,0,-9999,0
01/09/1997,11,-44,15,-9999,15
01/10/1997,67,6,8,-9999,23
01/11/1997,11,-56,25,-9999,117
01/12/1997,-17,-83,0,76,0
01/13/1997,22,-44,0,25,0
01/14/1997,17,-44,0,-9999,0
01/15/1997,33,-44,0,-9999,0
01/16/1997,106,-6,180,-9999,0
01/17/1997,-6,-117,0,-9999,0
01/18/1997,-83,-150,0,-9999,0
01/19/1997,-72,-178,0,-9999,0
01/20/1997,11,-89,0,-9999,0
01/21/1997,22,-39,0,-9999,0
01/22/1997,100,-22,36,-9999,0
01/23/1997,100,-56,10,-9999,0
01/24/1997,17,-89,10,-9999,10
01/25/1997,128,17,163,-9999,0
01/26/1997,22,-72,0,-9999,0
01/27/1997,-17,-117,0,-9999,0
01/28/1997,100,-33,112,-9999,46
01/29/1997,-22,-78,0,-9999,0
01/30/1997,-50,-111,0,-9999,5
01/31/1997,-17,-72,3,-9999,8
02/01/1997,61,-17,13,-9999,18
02/02/1997,67,0,0,-9999,0
02/03/1997,39,6,13,-9999,0
02/04/1997,11,-22,0,-9999,0
02/05/1997,56,6,163,-9999,0
02/06/1997,67,6,0,-9999,0
02/07/1997,28,-22,0,-9999,0
02/08/1997,11,-28,0,-9999,5
02/09/1997,22,-67,0,-9999,0
02/10/1997,39,-33,0,-9999,0
02/11/1997,6,-28,0,-9999,15
02/12/1997,28,-44,0,-9999,0
02/13/1997,6,-50,0,-9999,0
02/14/1997,39,-39,76,-9999,5
02/15/1997,67,11,13,-9999,0
02/16/1997,17,-50,0,-9999,0
02/17/1997,-17,-94,3,-9999,79
02/18/1997,111,-17,0,-9999,0
02/19/1997,178,83,3,-9999,0
02/20/1997,100,6,0,-9999,0
02/21/1997,161,6,0,-9999,0
02/22/1997,189,11,0,-9999,0
02/23/1997,44,-11,0,-9999,0
02/24/1997,56,-50,0,-9999,0
02/25/1997,-17,-94,0,-9999,0
02/26/1997,117,-28,3,-9999,0
02/27/1997,150,56,41,-9999,0
02/28/1997,83,33,0,-9999,0
03/01/1997,61,22,0,-9999,0
03/02/1997,144,44,23,-9999,0
03/03/1997,44,11,0,-9999,0
03/04/1997,33,6,3,-9999,3
03/05/1997,117,17,46,-9999,0
03/06/1997,61,6,99,-9999,0
03/07/1997,17,-28,0,-9999,0
03/08/1997,22,-39,25,-9999,13
03/09/1997,-22,-78,0,-9999,0
03/10/1997,78,-28,30,-9999,104
03/11/1997,44,0,15,-9999,0
03/12/1997,39,-33,0,-9999,0
03/13/1997,0,-83,0,-9999,0
03/14/1997,22,-67,198,-9999,13
03/15/1997,44,-33,124,-9999,0
03/16/1997,-6,-56,0,-9999,0
03/17/1997,50,-56,0,-9999,0
03/18/1997,50,-22,0,-9999,0
03/19/1997,28,-33,0,-9999,0
03/20/1997,56,6,0,-9999,0
03/21/1997,78,-6,3,-9999,0
03/22/1997,78,-11,43,-9999,0
03/23/1997,11,-50,0,-9999,0
03/24/1997,61,-50,0,-9999,0
03/25/1997,83,-17,5,-9999,0
03/26/1997,122,33,79,-9999,0
03/27/1997,150,11,0,-9999,0
03/28/1997,167,22,0,-9999,0
03/29/1997,122,61,137,-9999,0
03/30/1997,172,67,0,-9999,0
03/31/1997,89,-6,358,-9999,76
04/01/1997,50,-17,165,381,569
04/02/1997,83,0,0,-9999,0
04/03/1997,128,11,0,-9999,0
04/04/1997,139,56,0,-9999,0
04/05/1997,106,33,0,-9999,0
04/06/1997,117,56,0,-9999,0
04/07/1997,239,83,0,-9999,0
04/08/1997,94,11,0,-9999,0
04/09/1997,11,-28,0,-9999,0
04/10/1997,78,-33,0,-9999,0
04/11/1997,106,-6,0,-9999,0
04/12/1997,78,44,102,-9999,0
04/13/1997,100,50,71,-9999,0
04/14/1997,117,39,0,-9999,0
04/15/1997,139,11,0,-9999,0
04/16/1997,156,39,0,-9999,0
04/17/1997,144,72,76,-9999,0
04/18/1997,83,56,221,-9999,0
04/19/1997,78,39,124,-9999,0
04/20/1997,144,39,0,-9999,0
04/21/1997,111,56,0,-9999,0
04/22/1997,128,44,0,-9999,0
04/23/1997,122,67,0,-9999,0
04/24/1997,89,56,0,-9999,0
04/25/1997,106,67,0,-9999,0
04/26/1997,183,56,0,-9999,0
04/27/1997,161,78,0,-9999,0
04/28/1997,111,61,119,-9999,0
04/29/1997,183,61,0,-9999,0
04/30/1997,233,56,0,-9999,0
05/01/1997,217,100,61,-9999,0
05/02/1997,178,83,0,-9999,0
05/03/1997,156,89,13,-9999,0
05/04/1997,161,94,0,-9999,0
05/05/1997,133,61,0,-9999,0
05/06/1997,133,83,23,-9999,0
05/07/1997,128,61,0,-9999,0
05/08/1997,172,61,0,-9999,0
05/09/1997,94,67,10,-9999,0
05/10/1997,100,67,18,-9999,0
05/11/1997,189,78,0,-9999,0
05/12/1997,239,111,0,-9999,0
05/13/1997,178,100,36,-9999,0
05/14/1997,222,100,5,-9999,0
05/15/1997,222,100,23,-9999,0
05/16/1997,150,100,69,-9999,0
05/17/1997,183,89,0,-9999,0
05/18/1997,200,78,0,-9999,0
05/19/1997,133,78,234,-9999,0
05/20/1997,217,78,91,-9999,0
05/21/1997,167,83,15,-9999,0
05/22/1997,167,83,0,-9999,0
05/23/1997,189,83,0,-9999,0
05/24/1997,200,89,0,-9999,0
05/25/1997,161,117,69,-9999,0
05/26/1997,206,106,3,-9999,0
05/27/1997,150,78,0,-9999,0
05/28/1997,211,89,0,-9999,0
05/29/1997,244,111,0,-9999,0
05/30/1997,228,94,0,-9999,0
05/31/1997,222,139,0,-9999,0
06/01/1997,183,128,3,-9999,0
06/02/1997,144,106,3,-9999,0
06/03/1997,144,100,0,-9999,0
06/04/1997,144,89,0,-9999,0
06/05/1997,150,83,0,-9999,0
06/06/1997,144,100,0,-9999,0
06/07/1997,150,94,0,-9999,0
06/08/1997,172,89,0,-9999,0
06/09/1997,233,94,0,-9999,0
06/10/1997,333,144,0,-9999,0
06/11/1997,339,217,0,-9999,0
06/12/1997,322,150,0,-9999,0
06/13/1997,250,150,180,-9999,0
06/14/1997,272,156,0,-9999,0
06/15/1997,211,128,0,-9999,0
06/16/1997,239,117,0,-9999,0
06/17/1997,217,156,0,-9999,0
06/18/1997,233,172,69,-9999,0
06/19/1997,278,172,20,-9999,0
06/20/1997,233,194,0,-9999,0
06/21/1997,333,200,0,-9999,0
06/22/1997,344,217,84,-9999,0
06/23/1997,289,200,0,-9999,0
06/24/1997,256,178,0,-9999,0
06/25/1997,306,178,0,-9999,0
06/26/1997,306,211,0,-9999,0
06/27/1997,272,194,0,-9999,0
06/28/1997,289,178,0,-9999,0
06/29/1997,328,194,0,-9999,0
06/30/1997,333,217,0,-9999,0
07/01/1997,306,206,0,-9999,0
07/02/1997,283,183,20,-9999,0
07/03/1997,272,206,36,-9999,0
07/04/1997,294,206,0,-9999,0
07/05/1997,267,172,0,-9999,0
07/06/1997,272,178,0,-9999,0
07/07/1997,306,189,8,-9999,0
07/08/1997,261,183,0,-9999,0
07/09/1997,306,183,15,-9999,0
07/10/1997,222,161,5,-9999,0
07/11/1997,300,167,0,-9999,0
07/12/1997,328,200,0,-9999,0
07/13/1997,328,217,0,-9999,0
07/14/1997,339,222,0,-9999,0
07/15/1997,233,172,28,-9999,0
07/16/1997,278,161,0,-9999,0
07/17/1997,350,222,3,-9999,0
07/18/1997,333,239,0,-9999,0
07/19/1997,256,161,0,-9999,0
07/20/1997,267,144,0,-9999,0
07/21/1997,244,167,3,-9999,0
07/22/1997,256,172,13,-9999,0
07/23/1997,211,156,0,-9999,0
07/24/1997,194,133,0,-9999,0
07/25/1997,194,150,30,-9999,0
07/26/1997,289,156,0,-9999,0
07/27/1997,317,189,0,-9999,0
07/28/1997,328,217,0,-9999,0
07/29/1997,278,189,0,-9999,0
07/30/1997,289,167,0,-9999,0
07/31/1997,289,183,0,-9999,0
08/01/1997,328,200,0,-9999,0
08/02/1997,322,239,0,-9999,0
08/03/1997,322,194,112,-9999,0
08/04/1997,206,167,28,-9999,0
08/05/1997,233,150,8,-9999,0
08/06/1997,228,172,0,-9999,0
08/07/1997,283,156,0,-9999,0
08/08/1997,261,172,28,-9999,0
08/09/1997,267,172,46,-9999,0
08/10/1997,333,194,0,-9999,0
08/11/1997,311,200,3,-9999,0
08/12/1997,233,178,3,-9999,0
08/13/1997,228,161,163,-9999,0
08/14/1997,272,189,3,-9999,0
08/15/1997,250,178,0,-9999,0
08/16/1997,344,206,0,-9999,0
08/17/1997,339,228,3,-9999,0
08/18/1997,256,144,124,-9999,0
08/19/1997,228,156,0,-9999,0
08/20/1997,228,144,20,-9999,0
08/21/1997,178,156,216,-9999,0
08/22/1997,222,156,3,-9999,0
08/23/1997,256,161,0,-9999,0
08/24/1997,261,167,0,-9999,0
08/25/1997,233,156,0,-9999,0
08/26/1997,244,150,0,-9999,0
08/27/1997,278,183,0,-9999,0
08/28/1997,233,183,0,-9999,0
08/29/1997,206,172,8,-9999,0
08/30/1997,261,172,0,-9999,0
08/31/1997,211,167,0,-9999,0
09/01/1997,250,189,3,-9999,0
09/02/1997,283,189,5,-9999,0
09/03/1997,228,122,30,-9999,0
09/04/1997,183,111,0,-9999,0
09/05/1997,250,117,0,-9999,0
09/06/1997,267,144,0,-9999,0
09/07/1997,256,167,0,-9999,0
09/08/1997,194,161,0,-9999,0
09/09/1997,206,161,0,-9999,0
09/10/1997,189,156,3,-9999,0
09/11/1997,200,167,10,-9999,0
09/12/1997,278,189,66,-9999,0
09/13/1997,267,161,10,-9999,0
09/14/1997,200,156,0,-9999,0
09/15/1997,267,167,0,-9999,0
09/16/1997,239,144,0,-9999,0
09/17/1997,194,122,0,-9999,0
09/18/1997,256,178,0,-9999,0
09/19/1997,283,156,0,-9999,0
09/20/1997,289,122,102,-9999,0
09/21/1997,167,94,0,-9999,0
09/22/1997,194,78,0,-9999,0
09/23/1997,172,106,0,-9999,0
09/24/1997,161,67,0,-9999,0
09/25/1997,200,83,0,-9999,0
09/26/1997,206,128,0,-9999,0
09/27/1997,156,89,0,-9999,0
09/28/1997,167,83,0,-9999,0
09/29/1997,222,139,30,-9999,0
09/30/1997,222,144,0,-9999,0
10/01/1997,156,61,0,-9999,0
10/02/1997,156,50,0,-9999,0
10/03/1997,156,89,61,-9999,0
10/04/1997,178,122,0,-9999,0
10/05/1997,233,122,58,-9999,0
10/06/1997,289,133,0,-9999,0
10/07/1997,250,139,0,-9999,0
10/08/1997,150,78,0,-9999,0
10/09/1997,206,111,5,-9999,0
10/10/1997,278,139,0,-9999,0
10/11/1997,178,94,0,-9999,0
10/12/1997,156,72,0,-9999,0
10/13/1997,183,83,0,-9999,0
10/14/1997,172,111,0,-9999,0
10/15/1997,167,128,0,-9999,0
10/16/1997,139,106,5,-9999,0
10/17/1997,133,61,0,-9999,0
10/18/1997,133,44,0,-9999,0
10/19/1997,128,56,0,-9999,0
10/20/1997,150,78,0,-9999,0
10/21/1997,144,67,0,-9999,0
10/22/1997,122,33,0,-9999,0
10/23/1997,94,0,0,-9999,0
10/24/1997,133,28,0,-9999,0
10/25/1997,94,44,173,-9999,0
10/26/1997,83,17,0,-9999,0
10/27/1997,111,67,150,-9999,0
10/28/1997,94,39,0,-9999,0
10/29/1997,117,6,0,-9999,0
10/30/1997,156,56,0,-9999,0
10/31/1997,161,28,0,-9999,0
11/01/1997,144,111,376,-9999,0
11/02/1997,189,133,53,-9999,0
11/03/1997,172,78,0,-9999,0
11/04/1997,156,83,3,-9999,0
11/05/1997,128,67,0,-9999,0
11/06/1997,117,44,0,-9999,0
11/07/1997,111,83,13,-9999,0
11/08/1997,89,78,175,-9999,0
11/09/1997,94,72,325,-9999,0
11/10/1997,106,67,3,-9999,0
11/11/1997,100,17,0,-9999,0
11/12/1997,61,6,0,-9999,0
11/13/1997,44,-11,0,-9999,0
11/14/1997,33,-17,244,-9999,71
11/15/1997,22,-11,0,-9999,0
11/16/1997,33,-11,3,-9999,3
11/17/1997,61,-22,0,-9999,0
11/18/1997,56,0,0,-9999,0
11/19/1997,67,-11,0,-9999,0
11/20/1997,78,0,0,-9999,0
11/21/1997,133,-6,0,-9999,0
11/22/1997,100,0,201,-9999,20
11/23/1997,6,-11,5,-9999,5
11/24/1997,44,-33,0,-9999,0
11/25/1997,39,-56,0,-9999,0
11/26/1997,128,33,15,-9999,0
11/27/1997,78,-17,3,-9999,0
11/28/1997,44,-22,0,-9999,0
11/29/1997,72,22,0,-9999,0
11/30/1997,56,-17,71,-9999,0
12/01/1997,61,-17,104,-9999,0
12/02/1997,44,-22,0,-9999,0
12/03/1997,100,0,0,-9999,0
12/04/1997,100,33,20,-9999,0
12/05/1997,67,28,10,-9999,0
12/06/1997,50,0,0,-9999,0
12/07/1997,50,-11,0,-9999,0
12/08/1997,67,0,0,-9999,0
12/09/1997,44,-22,0,-9999,0
12/10/1997,44,-11,0,-9999,0
12/11/1997,22,-39,0,-9999,0
12/12/1997,56,-17,0,-9999,0
12/13/1997,61,-17,0,-9999,0
12/14/1997,50,-67,0,-9999,8
12/15/1997,28,-72,0,-9999,0
12/16/1997,72,-50,0,-9999,0
12/17/1997,117,22,0,-9999,0
12/18/1997,67,6,0,-9999,0
12/19/1997,83,0,0,-9999,0
12/20/1997,78,-22,0,-9999,0
12/21/1997,6,-67,0,-9999,0
12/22/1997,11,-72,0,-9999,0
12/23/1997,28,-11,188,-9999,173
12/24/1997,17,-11,0,-9999,0
12/25/1997,56,6,66,-9999,8
12/26/1997,83,28,0,-9999,0
12/27/1997,39,6,5,-9999,5
12/28/1997,11,-39,3,-9999,5
12/29/1997,61,-50,109,-9999,0
12/30/1997,89,6,76,-9999,0
12/31/1997,17,-106,0,-9999,0
01/01/1998,-11,-139,0,-9999,0
01/02/1998,56,-11,0,-9999,0
01/03/1998,156,28,0,-9999,0
01/04/1998,139,28,5,-9999,0
01/05/1998,83,28,0,-9999,0
01/06/1998,139,44,25,-9999,0
01/07/1998,56,17,180,-9999,0
01/08/1998,50,22,117,-9999,0
01/09/1998,44,6,76,-9999,0
01/10/1998,78,0,0,-9999,0
01/11/1998,83,0,0,-9999,0
01/12/1998,0,-56,0,-9999,0
01/13/1998,83,-17,20,-9999,13
01/14/1998,-11,-72,0,-9999,0
01/15/1998,17,-89,36,-9999,36
01/16/1998,22,-39,155,-9999,53
01/17/1998,-17,-67,0,-9999,0
01/18/1998,-11,-39,5,-9999,66
01/19/1998,22,-33,0,-9999,0
01/20/1998,33,0,0,-9999,0
01/21/1998,22,-22,0,-9999,0
01/22/1998,-22,-67,0,-9999,0
01/23/1998,50,-33,185,-9999,56
01/24/1998,56,6,389,-9999,0
01/25/1998,28,-11,13,-9999,30
01/26/1998,11,-61,0,-9999,0
01/27/1998,6,-83,0,-9999,0
01/28/1998,28,0,0,-9999,0
01/29/1998,67,0,0,-9999,0
01/30/1998,33,0,3,-9999,0
01/31/1998,39,-6,0,-9999,0
02/01/1998,22,-22,0,-9999,0
02/02/1998,44,-33,0,-9999,0
02/03/1998,100,22,0,-9999,0
02/04/1998,39,11,0,-9999,0
02/05/1998,11,-17,15,-9999,8
02/06/1998,22,-56,0,-9999,0
02/07/1998,22,-39,0,-9999,0
02/08/1998,0,-33,0,-9999,0
02/09/1998,50,-56,0,-9999,0
02/10/1998,39,-22,0,-9999,0
02/11/1998,94,11,5,-9999,0
02/12/1998,100,33,196,-9999,0
02/13/1998,50,-44,0,-9999,0
02/14/1998,-17,-122,0,-9999,0
02/15/1998,-28,-139,0,-9999,0
02/16/1998,11,-89,0,-9999,0
02/17/1998,22,-17,30,-9999,0
02/18/1998,56,17,485,-9999,0
02/19/1998,56,28,5,-9999,0
02/20/1998,94,28,0,-9999,0
02/21/1998,72,28,0,-9999,0
02/22/1998,94,11,0,-9999,0
02/23/1998,44,-6,5,-9999,0
02/24/1998,44,28,579,-9999,0
02/25/1998,72,17,43,-9999,0
02/26/1998,89,28,0,-9999,0
02/27/1998,117,33,0,-9999,0
02/28/1998,72,6,43,-9999,0
03/01/1998,61,33,33,-9999,0
03/02/1998,122,28,0,-9999,0
03/03/1998,67,22,0,-9999,0
03/04/1998,100,22,3,-9999,0
03/05/1998,44,17,3,-9999,0
03/06/1998,61,6,0,-9999,0
03/07/1998,72,28,0,-9999,0
03/08/1998,56,-6,58,-9999,0
03/09/1998,161,33,544,-9999,0
03/10/1998,128,-11,0,-9999,0
03/11/1998,0,-67,0,-9999,0
03/12/1998,-22,-100,0,-9999,0
03/13/1998,17,-122,0,-9999,0
03/14/1998,44,-17,3,-9999,3
03/15/1998,39,-6,0,-9999,0
03/16/1998,33,-28,0,-9999,0
03/17/1998,39,-28,0,-9999,0
03/18/1998,50,0,15,-9999,0
03/19/1998,39,22,274,-9999,0
03/20/1998,22,11,0,-9999,0
03/21/1998,11,-6,33,-9999,0
03/22/1998,6,-22,89,-9999,89
03/23/1998,56,-11,0,-9999,0
03/24/1998,78,6,0,-9999,0
03/25/1998,83,-6,0,-9999,0
03/26/1998,150,17,0,-9999,0
03/27/1998,261,83,0,-9999,0
03/28/1998,294,128,0,-9999,0
03/29/1998,239,133,0,-9999,0
03/30/1998,256,72,0,-9999,0
03/31/1998,317,156,0,-9999,0
04/01/1998,167,44,112,-9999,0
04/02/1998,67,44,64,-9999,0
04/03/1998,139,50,0,-9999,0
04/04/1998,56,17,0,-9999,0
04/05/1998,72,17,0,-9999,0
04/06/1998,122,39,0,-9999,0
04/07/1998,183,61,0,-9999,0
04/08/1998,117,44,33,-9999,0
04/09/1998,106,56,38,-9999,0
04/10/1998,122,11,33,-9999,0
04/11/1998,89,39,0,-9999,0
04/12/1998,106,17,0,-9999,0
04/13/1998,150,44,0,-9999,0
04/14/1998,133,50,0,-9999,0
04/15/1998,100,61,0,-9999,0
04/16/1998,156,83,0,-9999,0
04/17/1998,161,128,124,-9999,0
04/18/1998,183,67,0,-9999,0
04/19/1998,161,89,3,-9999,0
04/20/1998,122,72,168,-9999,0
04/21/1998,183,50,0,-9999,0
04/22/1998,172,72,0,-9999,0
04/23/1998,111,67,290,-9999,0
04/24/1998,150,61,18,-9999,0
04/25/1998,139,61,0,-9999,0
04/26/1998,100,39,28,-9999,0
04/27/1998,111,44,0,-9999,0
04/28/1998,161,44,0,-9999,0
04/29/1998,228,83,0,-9999,0
04/30/1998,256,133,0,-9999,0
05/01/1998,228,117,8,-9999,0
05/02/1998,206,100,119,-9999,0
05/03/1998,133,78,5,-9999,0
05/04/1998,122,72,56,-9999,0
05/05/1998,189,106,86,-9999,0
05/06/1998,150,106,254,-9999,0
05/07/1998,156,111,381,-9999,0
05/08/1998,144,100,0,-9999,0
05/09/1998,133,100,46,-9999,0
05/10/1998,117,83,363,-9999,0
05/11/1998,117,78,206,-9999,0
05/12/1998,111,67,0,-9999,0
05/13/1998,94,56,0,-9999,0
05/14/1998,111,50,0,-9999,0
05/15/1998,200,78,0,-9999,0
05/16/1998,200,111,0,-9999,0
05/17/1998,200,100,0,-9999,0
05/18/1998,283,122,0,-9999,0
05/19/1998,228,139,0,-9999,0
05/20/1998,256,122,0,-9999,0
05/21/1998,278,128,0,-9999,0
05/22/1998,217,94,0,-9999,0
05/23/1998,250,117,0,-9999,0
05/24/1998,272,139,0,-9999,0
05/25/1998,267,128,0,-9999,0
05/26/1998,261,128,0,-9999,0
05/27/1998,222,144,0,-9999,0
05/28/1998,300,144,0,-9999,0
05/29/1998,317,194,38,-9999,0
05/30/1998,306,183,0,-9999,0
05/31/1998,261,139,175,-9999,0
06/01/1998,239,150,56,-9999,0
06/02/1998,233,111,5,-9999,0
06/03/1998,194,106,97,-9999,0
06/04/1998,183,89,0,-9999,0
06/05/1998,217,111,0,-9999,0
06/06/1998,206,128,0,-9999,0
